id,ip,layer,mac,dpid
21_4_16,10.21.4.16,3,00:00:00:15:04:10,0000000000150410
21_6_13,10.21.6.13,3,00:00:00:15:06:0d,000000000015060d
21_6_12,10.21.6.12,3,00:00:00:15:06:0c,000000000015060c
21_6_11,10.21.6.11,3,00:00:00:15:06:0b,000000000015060b
21_6_10,10.21.6.10,3,00:00:00:15:06:0a,000000000015060a
21_6_17,10.21.6.17,3,00:00:00:15:06:11,0000000000150611
21_6_16,10.21.6.16,3,00:00:00:15:06:10,0000000000150610
21_6_15,10.21.6.15,3,00:00:00:15:06:0f,000000000015060f
21_6_14,10.21.6.14,3,00:00:00:15:06:0e,000000000015060e
25_9_16,10.25.9.16,3,00:00:00:19:09:10,0000000000190910
25_9_17,10.25.9.17,3,00:00:00:19:09:11,0000000000190911
25_9_14,10.25.9.14,3,00:00:00:19:09:0e,000000000019090e
25_9_15,10.25.9.15,3,00:00:00:19:09:0f,000000000019090f
25_9_12,10.25.9.12,3,00:00:00:19:09:0c,000000000019090c
25_9_13,10.25.9.13,3,00:00:00:19:09:0d,000000000019090d
25_9_10,10.25.9.10,3,00:00:00:19:09:0a,000000000019090a
25_9_11,10.25.9.11,3,00:00:00:19:09:0b,000000000019090b
22_12_16,10.22.12.16,3,00:00:00:16:0c:10,0000000000160c10
22_12_17,10.22.12.17,3,00:00:00:16:0c:11,0000000000160c11
22_12_14,10.22.12.14,3,00:00:00:16:0c:0e,0000000000160c0e
22_12_15,10.22.12.15,3,00:00:00:16:0c:0f,0000000000160c0f
22_12_12,10.22.12.12,3,00:00:00:16:0c:0c,0000000000160c0c
22_12_13,10.22.12.13,3,00:00:00:16:0c:0d,0000000000160c0d
22_12_10,10.22.12.10,3,00:00:00:16:0c:0a,0000000000160c0a
22_12_11,10.22.12.11,3,00:00:00:16:0c:0b,0000000000160c0b
22_10_14,10.22.10.14,3,00:00:00:16:0a:0e,0000000000160a0e
22_10_15,10.22.10.15,3,00:00:00:16:0a:0f,0000000000160a0f
22_10_16,10.22.10.16,3,00:00:00:16:0a:10,0000000000160a10
22_10_17,10.22.10.17,3,00:00:00:16:0a:11,0000000000160a11
22_10_10,10.22.10.10,3,00:00:00:16:0a:0a,0000000000160a0a
22_10_11,10.22.10.11,3,00:00:00:16:0a:0b,0000000000160a0b
22_10_12,10.22.10.12,3,00:00:00:16:0a:0c,0000000000160a0c
22_10_13,10.22.10.13,3,00:00:00:16:0a:0d,0000000000160a0d
19_15_11,10.19.15.11,3,00:00:00:13:0f:0b,0000000000130f0b
19_15_10,10.19.15.10,3,00:00:00:13:0f:0a,0000000000130f0a
19_15_13,10.19.15.13,3,00:00:00:13:0f:0d,0000000000130f0d
19_15_12,10.19.15.12,3,00:00:00:13:0f:0c,0000000000130f0c
19_15_15,10.19.15.15,3,00:00:00:13:0f:0f,0000000000130f0f
19_15_14,10.19.15.14,3,00:00:00:13:0f:0e,0000000000130f0e
19_15_17,10.19.15.17,3,00:00:00:13:0f:11,0000000000130f11
19_15_16,10.19.15.16,3,00:00:00:13:0f:10,0000000000130f10
24_11_3,10.24.11.3,3,00:00:00:18:0b:03,0000000000180b03
21_8_15,10.21.8.15,3,00:00:00:15:08:0f,000000000015080f
21_8_14,10.21.8.14,3,00:00:00:15:08:0e,000000000015080e
21_8_17,10.21.8.17,3,00:00:00:15:08:11,0000000000150811
21_8_16,10.21.8.16,3,00:00:00:15:08:10,0000000000150810
21_8_11,10.21.8.11,3,00:00:00:15:08:0b,000000000015080b
21_8_10,10.21.8.10,3,00:00:00:15:08:0a,000000000015080a
21_8_13,10.21.8.13,3,00:00:00:15:08:0d,000000000015080d
21_8_12,10.21.8.12,3,00:00:00:15:08:0c,000000000015080c
6_8_13,10.6.8.13,3,00:00:00:06:08:0d,000000000006080d
21_14_9,10.21.14.9,3,00:00:00:15:0e:09,0000000000150e09
21_14_8,10.21.14.8,3,00:00:00:15:0e:08,0000000000150e08
24_11_7,10.24.11.7,3,00:00:00:18:0b:07,0000000000180b07
6_8_12,10.6.8.12,3,00:00:00:06:08:0c,000000000006080c
21_14_3,10.21.14.3,3,00:00:00:15:0e:03,0000000000150e03
21_14_2,10.21.14.2,3,00:00:00:15:0e:02,0000000000150e02
24_11_6,10.24.11.6,3,00:00:00:18:0b:06,0000000000180b06
21_14_7,10.21.14.7,3,00:00:00:15:0e:07,0000000000150e07
21_14_6,10.21.14.6,3,00:00:00:15:0e:06,0000000000150e06
21_14_5,10.21.14.5,3,00:00:00:15:0e:05,0000000000150e05
21_14_4,10.21.14.4,3,00:00:00:15:0e:04,0000000000150e04
6_8_17,10.6.8.17,3,00:00:00:06:08:11,0000000000060811
6_8_16,10.6.8.16,3,00:00:00:06:08:10,0000000000060810
15_1_15,10.15.1.15,3,00:00:00:0f:01:0f,00000000000f010f
15_1_14,10.15.1.14,3,00:00:00:0f:01:0e,00000000000f010e
15_1_17,10.15.1.17,3,00:00:00:0f:01:11,00000000000f0111
15_1_16,10.15.1.16,3,00:00:00:0f:01:10,00000000000f0110
15_1_11,10.15.1.11,3,00:00:00:0f:01:0b,00000000000f010b
15_1_10,10.15.1.10,3,00:00:00:0f:01:0a,00000000000f010a
15_1_13,10.15.1.13,3,00:00:00:0f:01:0d,00000000000f010d
15_1_12,10.15.1.12,3,00:00:00:0f:01:0c,00000000000f010c
6_8_14,10.6.8.14,3,00:00:00:06:08:0e,000000000006080e
3_7_5,10.3.7.5,3,00:00:00:03:07:05,0000000000030705
3_7_4,10.3.7.4,3,00:00:00:03:07:04,0000000000030704
3_7_7,10.3.7.7,3,00:00:00:03:07:07,0000000000030707
3_7_6,10.3.7.6,3,00:00:00:03:07:06,0000000000030706
2_2_17,10.2.2.17,3,00:00:00:02:02:11,0000000000020211
3_7_3,10.3.7.3,3,00:00:00:03:07:03,0000000000030703
3_7_2,10.3.7.2,3,00:00:00:03:07:02,0000000000030702
0_10_8,10.0.10.8,3,00:00:00:00:0a:08,0000000000000a08
3_7_9,10.3.7.9,3,00:00:00:03:07:09,0000000000030709
3_7_8,10.3.7.8,3,00:00:00:03:07:08,0000000000030708
14_12_3,10.14.12.3,3,00:00:00:0e:0c:03,00000000000e0c03
14_12_2,10.14.12.2,3,00:00:00:0e:0c:02,00000000000e0c02
14_12_5,10.14.12.5,3,00:00:00:0e:0c:05,00000000000e0c05
14_12_4,10.14.12.4,3,00:00:00:0e:0c:04,00000000000e0c04
14_12_7,10.14.12.7,3,00:00:00:0e:0c:07,00000000000e0c07
14_12_6,10.14.12.6,3,00:00:00:0e:0c:06,00000000000e0c06
14_12_9,10.14.12.9,3,00:00:00:0e:0c:09,00000000000e0c09
14_12_8,10.14.12.8,3,00:00:00:0e:0c:08,00000000000e0c08
24_11_17,10.24.11.17,3,00:00:00:18:0b:11,0000000000180b11
24_11_16,10.24.11.16,3,00:00:00:18:0b:10,0000000000180b10
24_11_11,10.24.11.11,3,00:00:00:18:0b:0b,0000000000180b0b
24_11_10,10.24.11.10,3,00:00:00:18:0b:0a,0000000000180b0a
24_11_13,10.24.11.13,3,00:00:00:18:0b:0d,0000000000180b0d
24_11_12,10.24.11.12,3,00:00:00:18:0b:0c,0000000000180b0c
18_0_11,10.18.0.11,3,00:00:00:12:00:0b,000000000012000b
18_0_10,10.18.0.10,3,00:00:00:12:00:0a,000000000012000a
18_0_13,10.18.0.13,3,00:00:00:12:00:0d,000000000012000d
18_0_12,10.18.0.12,3,00:00:00:12:00:0c,000000000012000c
18_0_15,10.18.0.15,3,00:00:00:12:00:0f,000000000012000f
18_0_14,10.18.0.14,3,00:00:00:12:00:0e,000000000012000e
18_0_17,10.18.0.17,3,00:00:00:12:00:11,0000000000120011
18_0_16,10.18.0.16,3,00:00:00:12:00:10,0000000000120010
17_0_10,10.17.0.10,3,00:00:00:11:00:0a,000000000011000a
17_0_11,10.17.0.11,3,00:00:00:11:00:0b,000000000011000b
17_0_12,10.17.0.12,3,00:00:00:11:00:0c,000000000011000c
17_0_13,10.17.0.13,3,00:00:00:11:00:0d,000000000011000d
17_0_14,10.17.0.14,3,00:00:00:11:00:0e,000000000011000e
17_0_15,10.17.0.15,3,00:00:00:11:00:0f,000000000011000f
17_0_16,10.17.0.16,3,00:00:00:11:00:10,0000000000110010
17_0_17,10.17.0.17,3,00:00:00:11:00:11,0000000000110011
28_0_5,10.28.0.5,3,00:00:00:1c:00:05,00000000001c0005
0_2_3,10.0.2.3,3,00:00:00:00:02:03,0000000000000203
0_2_2,10.0.2.2,3,00:00:00:00:02:02,0000000000000202
26_14_8,10.26.14.8,3,00:00:00:1a:0e:08,00000000001a0e08
26_14_9,10.26.14.9,3,00:00:00:1a:0e:09,00000000001a0e09
0_2_7,10.0.2.7,3,00:00:00:00:02:07,0000000000000207
0_2_6,10.0.2.6,3,00:00:00:00:02:06,0000000000000206
0_2_5,10.0.2.5,3,00:00:00:00:02:05,0000000000000205
0_2_4,10.0.2.4,3,00:00:00:00:02:04,0000000000000204
26_3_15,10.26.3.15,3,00:00:00:1a:03:0f,00000000001a030f
26_3_14,10.26.3.14,3,00:00:00:1a:03:0e,00000000001a030e
0_2_9,10.0.2.9,3,00:00:00:00:02:09,0000000000000209
0_2_8,10.0.2.8,3,00:00:00:00:02:08,0000000000000208
26_3_11,10.26.3.11,3,00:00:00:1a:03:0b,00000000001a030b
26_3_10,10.26.3.10,3,00:00:00:1a:03:0a,00000000001a030a
26_3_13,10.26.3.13,3,00:00:00:1a:03:0d,00000000001a030d
26_3_12,10.26.3.12,3,00:00:00:1a:03:0c,00000000001a030c
3_8_10,10.3.8.10,3,00:00:00:03:08:0a,000000000003080a
3_8_11,10.3.8.11,3,00:00:00:03:08:0b,000000000003080b
3_8_12,10.3.8.12,3,00:00:00:03:08:0c,000000000003080c
3_8_13,10.3.8.13,3,00:00:00:03:08:0d,000000000003080d
3_8_14,10.3.8.14,3,00:00:00:03:08:0e,000000000003080e
3_8_15,10.3.8.15,3,00:00:00:03:08:0f,000000000003080f
3_8_16,10.3.8.16,3,00:00:00:03:08:10,0000000000030810
3_8_17,10.3.8.17,3,00:00:00:03:08:11,0000000000030811
11_10_3,10.11.10.3,3,00:00:00:0b:0a:03,00000000000b0a03
11_6_14,10.11.6.14,3,00:00:00:0b:06:0e,00000000000b060e
11_6_15,10.11.6.15,3,00:00:00:0b:06:0f,00000000000b060f
18_2_13,10.18.2.13,3,00:00:00:12:02:0d,000000000012020d
18_2_12,10.18.2.12,3,00:00:00:12:02:0c,000000000012020c
18_2_11,10.18.2.11,3,00:00:00:12:02:0b,000000000012020b
18_2_10,10.18.2.10,3,00:00:00:12:02:0a,000000000012020a
18_2_17,10.18.2.17,3,00:00:00:12:02:11,0000000000120211
11_6_16,10.11.6.16,3,00:00:00:0b:06:10,00000000000b0610
18_2_15,10.18.2.15,3,00:00:00:12:02:0f,000000000012020f
18_2_14,10.18.2.14,3,00:00:00:12:02:0e,000000000012020e
11_6_17,10.11.6.17,3,00:00:00:0b:06:11,00000000000b0611
11_6_10,10.11.6.10,3,00:00:00:0b:06:0a,00000000000b060a
11_6_11,10.11.6.11,3,00:00:00:0b:06:0b,00000000000b060b
11_6_12,10.11.6.12,3,00:00:00:0b:06:0c,00000000000b060c
11_6_13,10.11.6.13,3,00:00:00:0b:06:0d,00000000000b060d
8_8_9,10.8.8.9,3,00:00:00:08:08:09,0000000000080809
8_8_8,10.8.8.8,3,00:00:00:08:08:08,0000000000080808
8_8_5,10.8.8.5,3,00:00:00:08:08:05,0000000000080805
8_8_4,10.8.8.4,3,00:00:00:08:08:04,0000000000080804
8_8_7,10.8.8.7,3,00:00:00:08:08:07,0000000000080807
8_8_6,10.8.8.6,3,00:00:00:08:08:06,0000000000080806
8_8_3,10.8.8.3,3,00:00:00:08:08:03,0000000000080803
8_8_2,10.8.8.2,3,00:00:00:08:08:02,0000000000080802
26_13_9,10.26.13.9,3,00:00:00:1a:0d:09,00000000001a0d09
26_13_8,10.26.13.8,3,00:00:00:1a:0d:08,00000000001a0d08
26_13_3,10.26.13.3,3,00:00:00:1a:0d:03,00000000001a0d03
26_13_2,10.26.13.2,3,00:00:00:1a:0d:02,00000000001a0d02
26_13_5,10.26.13.5,3,00:00:00:1a:0d:05,00000000001a0d05
26_13_4,10.26.13.4,3,00:00:00:1a:0d:04,00000000001a0d04
26_13_7,10.26.13.7,3,00:00:00:1a:0d:07,00000000001a0d07
26_13_6,10.26.13.6,3,00:00:00:1a:0d:06,00000000001a0d06
13_11_10,10.13.11.10,3,00:00:00:0d:0b:0a,00000000000d0b0a
11_15_9,10.11.15.9,3,00:00:00:0b:0f:09,00000000000b0f09
11_15_8,10.11.15.8,3,00:00:00:0b:0f:08,00000000000b0f08
11_15_5,10.11.15.5,3,00:00:00:0b:0f:05,00000000000b0f05
11_15_4,10.11.15.4,3,00:00:00:0b:0f:04,00000000000b0f04
11_15_7,10.11.15.7,3,00:00:00:0b:0f:07,00000000000b0f07
11_15_6,10.11.15.6,3,00:00:00:0b:0f:06,00000000000b0f06
11_15_3,10.11.15.3,3,00:00:00:0b:0f:03,00000000000b0f03
11_15_2,10.11.15.2,3,00:00:00:0b:0f:02,00000000000b0f02
23_6_15,10.23.6.15,3,00:00:00:17:06:0f,000000000017060f
23_6_14,10.23.6.14,3,00:00:00:17:06:0e,000000000017060e
5_1_3,10.5.1.3,3,00:00:00:05:01:03,0000000000050103
5_1_2,10.5.1.2,3,00:00:00:05:01:02,0000000000050102
5_1_5,10.5.1.5,3,00:00:00:05:01:05,0000000000050105
5_1_4,10.5.1.4,3,00:00:00:05:01:04,0000000000050104
5_1_7,10.5.1.7,3,00:00:00:05:01:07,0000000000050107
5_1_6,10.5.1.6,3,00:00:00:05:01:06,0000000000050106
5_1_9,10.5.1.9,3,00:00:00:05:01:09,0000000000050109
5_1_8,10.5.1.8,3,00:00:00:05:01:08,0000000000050108
23_4_17,10.23.4.17,3,00:00:00:17:04:11,0000000000170411
23_4_16,10.23.4.16,3,00:00:00:17:04:10,0000000000170410
23_4_15,10.23.4.15,3,00:00:00:17:04:0f,000000000017040f
23_4_14,10.23.4.14,3,00:00:00:17:04:0e,000000000017040e
23_4_13,10.23.4.13,3,00:00:00:17:04:0d,000000000017040d
23_4_12,10.23.4.12,3,00:00:00:17:04:0c,000000000017040c
23_4_11,10.23.4.11,3,00:00:00:17:04:0b,000000000017040b
23_4_10,10.23.4.10,3,00:00:00:17:04:0a,000000000017040a
31_5_11,10.31.5.11,3,00:00:00:1f:05:0b,00000000001f050b
31_5_10,10.31.5.10,3,00:00:00:1f:05:0a,00000000001f050a
31_9_17,10.31.9.17,3,00:00:00:1f:09:11,00000000001f0911
31_9_16,10.31.9.16,3,00:00:00:1f:09:10,00000000001f0910
31_9_15,10.31.9.15,3,00:00:00:1f:09:0f,00000000001f090f
31_9_14,10.31.9.14,3,00:00:00:1f:09:0e,00000000001f090e
31_9_13,10.31.9.13,3,00:00:00:1f:09:0d,00000000001f090d
31_9_12,10.31.9.12,3,00:00:00:1f:09:0c,00000000001f090c
31_9_11,10.31.9.11,3,00:00:00:1f:09:0b,00000000001f090b
31_9_10,10.31.9.10,3,00:00:00:1f:09:0a,00000000001f090a
23_2_11,10.23.2.11,3,00:00:00:17:02:0b,000000000017020b
23_2_10,10.23.2.10,3,00:00:00:17:02:0a,000000000017020a
23_2_13,10.23.2.13,3,00:00:00:17:02:0d,000000000017020d
23_2_12,10.23.2.12,3,00:00:00:17:02:0c,000000000017020c
4_7_4,10.4.7.4,3,00:00:00:04:07:04,0000000000040704
23_2_14,10.23.2.14,3,00:00:00:17:02:0e,000000000017020e
23_2_17,10.23.2.17,3,00:00:00:17:02:11,0000000000170211
23_2_16,10.23.2.16,3,00:00:00:17:02:10,0000000000170210
23_0_13,10.23.0.13,3,00:00:00:17:00:0d,000000000017000d
23_0_12,10.23.0.12,3,00:00:00:17:00:0c,000000000017000c
23_0_11,10.23.0.11,3,00:00:00:17:00:0b,000000000017000b
23_0_10,10.23.0.10,3,00:00:00:17:00:0a,000000000017000a
23_0_17,10.23.0.17,3,00:00:00:17:00:11,0000000000170011
23_0_16,10.23.0.16,3,00:00:00:17:00:10,0000000000170010
23_0_15,10.23.0.15,3,00:00:00:17:00:0f,000000000017000f
23_0_14,10.23.0.14,3,00:00:00:17:00:0e,000000000017000e
28_14_12,10.28.14.12,3,00:00:00:1c:0e:0c,00000000001c0e0c
28_14_13,10.28.14.13,3,00:00:00:1c:0e:0d,00000000001c0e0d
28_14_10,10.28.14.10,3,00:00:00:1c:0e:0a,00000000001c0e0a
28_14_11,10.28.14.11,3,00:00:00:1c:0e:0b,00000000001c0e0b
28_14_16,10.28.14.16,3,00:00:00:1c:0e:10,00000000001c0e10
28_14_17,10.28.14.17,3,00:00:00:1c:0e:11,00000000001c0e11
28_14_14,10.28.14.14,3,00:00:00:1c:0e:0e,00000000001c0e0e
28_14_15,10.28.14.15,3,00:00:00:1c:0e:0f,00000000001c0e0f
19_10_2,10.19.10.2,3,00:00:00:13:0a:02,0000000000130a02
19_10_3,10.19.10.3,3,00:00:00:13:0a:03,0000000000130a03
19_10_4,10.19.10.4,3,00:00:00:13:0a:04,0000000000130a04
19_10_5,10.19.10.5,3,00:00:00:13:0a:05,0000000000130a05
19_10_6,10.19.10.6,3,00:00:00:13:0a:06,0000000000130a06
19_10_7,10.19.10.7,3,00:00:00:13:0a:07,0000000000130a07
19_10_8,10.19.10.8,3,00:00:00:13:0a:08,0000000000130a08
19_10_9,10.19.10.9,3,00:00:00:13:0a:09,0000000000130a09
2_12_17,10.2.12.17,3,00:00:00:02:0c:11,0000000000020c11
2_12_16,10.2.12.16,3,00:00:00:02:0c:10,0000000000020c10
2_12_15,10.2.12.15,3,00:00:00:02:0c:0f,0000000000020c0f
2_12_14,10.2.12.14,3,00:00:00:02:0c:0e,0000000000020c0e
2_12_13,10.2.12.13,3,00:00:00:02:0c:0d,0000000000020c0d
2_12_12,10.2.12.12,3,00:00:00:02:0c:0c,0000000000020c0c
2_12_11,10.2.12.11,3,00:00:00:02:0c:0b,0000000000020c0b
2_12_10,10.2.12.10,3,00:00:00:02:0c:0a,0000000000020c0a
1_1_15,10.1.1.15,3,00:00:00:01:01:0f,000000000001010f
1_1_14,10.1.1.14,3,00:00:00:01:01:0e,000000000001010e
1_1_17,10.1.1.17,3,00:00:00:01:01:11,0000000000010111
1_1_16,10.1.1.16,3,00:00:00:01:01:10,0000000000010110
1_1_11,10.1.1.11,3,00:00:00:01:01:0b,000000000001010b
1_1_10,10.1.1.10,3,00:00:00:01:01:0a,000000000001010a
1_1_13,10.1.1.13,3,00:00:00:01:01:0d,000000000001010d
1_1_12,10.1.1.12,3,00:00:00:01:01:0c,000000000001010c
2_6_16,10.2.6.16,3,00:00:00:02:06:10,0000000000020610
11_8_4,10.11.8.4,3,00:00:00:0b:08:04,00000000000b0804
11_8_5,10.11.8.5,3,00:00:00:0b:08:05,00000000000b0805
11_8_6,10.11.8.6,3,00:00:00:0b:08:06,00000000000b0806
11_8_7,10.11.8.7,3,00:00:00:0b:08:07,00000000000b0807
11_8_2,10.11.8.2,3,00:00:00:0b:08:02,00000000000b0802
11_8_3,10.11.8.3,3,00:00:00:0b:08:03,00000000000b0803
11_8_8,10.11.8.8,3,00:00:00:0b:08:08,00000000000b0808
11_8_9,10.11.8.9,3,00:00:00:0b:08:09,00000000000b0809
19_5_3,10.19.5.3,3,00:00:00:13:05:03,0000000000130503
19_5_2,10.19.5.2,3,00:00:00:13:05:02,0000000000130502
19_5_5,10.19.5.5,3,00:00:00:13:05:05,0000000000130505
19_5_4,10.19.5.4,3,00:00:00:13:05:04,0000000000130504
19_5_7,10.19.5.7,3,00:00:00:13:05:07,0000000000130507
19_5_6,10.19.5.6,3,00:00:00:13:05:06,0000000000130506
19_5_9,10.19.5.9,3,00:00:00:13:05:09,0000000000130509
19_5_8,10.19.5.8,3,00:00:00:13:05:08,0000000000130508
5_6_2,10.5.6.2,3,00:00:00:05:06:02,0000000000050602
5_6_3,10.5.6.3,3,00:00:00:05:06:03,0000000000050603
5_6_6,10.5.6.6,3,00:00:00:05:06:06,0000000000050606
5_6_7,10.5.6.7,3,00:00:00:05:06:07,0000000000050607
5_6_4,10.5.6.4,3,00:00:00:05:06:04,0000000000050604
5_6_5,10.5.6.5,3,00:00:00:05:06:05,0000000000050605
21_11_10,10.21.11.10,3,00:00:00:15:0b:0a,0000000000150b0a
21_11_11,10.21.11.11,3,00:00:00:15:0b:0b,0000000000150b0b
5_6_8,10.5.6.8,3,00:00:00:05:06:08,0000000000050608
5_6_9,10.5.6.9,3,00:00:00:05:06:09,0000000000050609
7_13_5,10.7.13.5,3,00:00:00:07:0d:05,0000000000070d05
7_13_4,10.7.13.4,3,00:00:00:07:0d:04,0000000000070d04
7_13_7,10.7.13.7,3,00:00:00:07:0d:07,0000000000070d07
7_13_6,10.7.13.6,3,00:00:00:07:0d:06,0000000000070d06
2_2_9,10.2.2.9,3,00:00:00:02:02:09,0000000000020209
2_2_8,10.2.2.8,3,00:00:00:02:02:08,0000000000020208
13_0_8,10.13.0.8,3,00:00:00:0d:00:08,00000000000d0008
13_0_9,10.13.0.9,3,00:00:00:0d:00:09,00000000000d0009
13_0_6,10.13.0.6,3,00:00:00:0d:00:06,00000000000d0006
13_0_7,10.13.0.7,3,00:00:00:0d:00:07,00000000000d0007
2_2_3,10.2.2.3,3,00:00:00:02:02:03,0000000000020203
2_2_2,10.2.2.2,3,00:00:00:02:02:02,0000000000020202
2_2_5,10.2.2.5,3,00:00:00:02:02:05,0000000000020205
2_2_4,10.2.2.4,3,00:00:00:02:02:04,0000000000020204
2_2_7,10.2.2.7,3,00:00:00:02:02:07,0000000000020207
2_2_6,10.2.2.6,3,00:00:00:02:02:06,0000000000020206
21_9_8,10.21.9.8,3,00:00:00:15:09:08,0000000000150908
21_9_9,10.21.9.9,3,00:00:00:15:09:09,0000000000150909
21_9_2,10.21.9.2,3,00:00:00:15:09:02,0000000000150902
21_9_3,10.21.9.3,3,00:00:00:15:09:03,0000000000150903
21_9_4,10.21.9.4,3,00:00:00:15:09:04,0000000000150904
21_9_5,10.21.9.5,3,00:00:00:15:09:05,0000000000150905
21_9_6,10.21.9.6,3,00:00:00:15:09:06,0000000000150906
21_9_7,10.21.9.7,3,00:00:00:15:09:07,0000000000150907
1_7_17,10.1.7.17,3,00:00:00:01:07:11,0000000000010711
1_7_16,10.1.7.16,3,00:00:00:01:07:10,0000000000010710
1_7_15,10.1.7.15,3,00:00:00:01:07:0f,000000000001070f
1_7_14,10.1.7.14,3,00:00:00:01:07:0e,000000000001070e
1_7_13,10.1.7.13,3,00:00:00:01:07:0d,000000000001070d
1_7_12,10.1.7.12,3,00:00:00:01:07:0c,000000000001070c
1_7_11,10.1.7.11,3,00:00:00:01:07:0b,000000000001070b
1_7_10,10.1.7.10,3,00:00:00:01:07:0a,000000000001070a
11_1_5,10.11.1.5,3,00:00:00:0b:01:05,00000000000b0105
11_1_4,10.11.1.4,3,00:00:00:0b:01:04,00000000000b0104
11_1_7,10.11.1.7,3,00:00:00:0b:01:07,00000000000b0107
11_1_6,10.11.1.6,3,00:00:00:0b:01:06,00000000000b0106
11_1_3,10.11.1.3,3,00:00:00:0b:01:03,00000000000b0103
11_1_2,10.11.1.2,3,00:00:00:0b:01:02,00000000000b0102
11_1_9,10.11.1.9,3,00:00:00:0b:01:09,00000000000b0109
11_1_8,10.11.1.8,3,00:00:00:0b:01:08,00000000000b0108
27_1_13,10.27.1.13,3,00:00:00:1b:01:0d,00000000001b010d
13_9_9,10.13.9.9,3,00:00:00:0d:09:09,00000000000d0909
13_9_8,10.13.9.8,3,00:00:00:0d:09:08,00000000000d0908
13_9_7,10.13.9.7,3,00:00:00:0d:09:07,00000000000d0907
13_9_6,10.13.9.6,3,00:00:00:0d:09:06,00000000000d0906
13_9_5,10.13.9.5,3,00:00:00:0d:09:05,00000000000d0905
13_9_4,10.13.9.4,3,00:00:00:0d:09:04,00000000000d0904
13_9_3,10.13.9.3,3,00:00:00:0d:09:03,00000000000d0903
13_9_2,10.13.9.2,3,00:00:00:0d:09:02,00000000000d0902
24_14_14,10.24.14.14,3,00:00:00:18:0e:0e,0000000000180e0e
1_2_14,10.1.2.14,3,00:00:00:01:02:0e,000000000001020e
1_2_15,10.1.2.15,3,00:00:00:01:02:0f,000000000001020f
1_2_16,10.1.2.16,3,00:00:00:01:02:10,0000000000010210
1_2_17,10.1.2.17,3,00:00:00:01:02:11,0000000000010211
1_2_10,10.1.2.10,3,00:00:00:01:02:0a,000000000001020a
1_2_11,10.1.2.11,3,00:00:00:01:02:0b,000000000001020b
1_2_12,10.1.2.12,3,00:00:00:01:02:0c,000000000001020c
1_2_13,10.1.2.13,3,00:00:00:01:02:0d,000000000001020d
16_11_4,10.16.11.4,3,00:00:00:10:0b:04,0000000000100b04
16_11_5,10.16.11.5,3,00:00:00:10:0b:05,0000000000100b05
16_11_6,10.16.11.6,3,00:00:00:10:0b:06,0000000000100b06
16_11_7,10.16.11.7,3,00:00:00:10:0b:07,0000000000100b07
4_11_6,10.4.11.6,3,00:00:00:04:0b:06,0000000000040b06
4_11_7,10.4.11.7,3,00:00:00:04:0b:07,0000000000040b07
16_11_2,10.16.11.2,3,00:00:00:10:0b:02,0000000000100b02
4_11_5,10.4.11.5,3,00:00:00:04:0b:05,0000000000040b05
24_3_9,10.24.3.9,3,00:00:00:18:03:09,0000000000180309
28_4_16,10.28.4.16,3,00:00:00:1c:04:10,00000000001c0410
24_3_8,10.24.3.8,3,00:00:00:18:03:08,0000000000180308
28_4_17,10.28.4.17,3,00:00:00:1c:04:11,00000000001c0411
28_4_14,10.28.4.14,3,00:00:00:1c:04:0e,00000000001c040e
28_4_15,10.28.4.15,3,00:00:00:1c:04:0f,00000000001c040f
28_4_12,10.28.4.12,3,00:00:00:1c:04:0c,00000000001c040c
25_13_14,10.25.13.14,3,00:00:00:19:0d:0e,0000000000190d0e
28_4_13,10.28.4.13,3,00:00:00:1c:04:0d,00000000001c040d
25_13_15,10.25.13.15,3,00:00:00:19:0d:0f,0000000000190d0f
28_4_10,10.28.4.10,3,00:00:00:1c:04:0a,00000000001c040a
25_13_12,10.25.13.12,3,00:00:00:19:0d:0c,0000000000190d0c
28_4_11,10.28.4.11,3,00:00:00:1c:04:0b,00000000001c040b
25_13_13,10.25.13.13,3,00:00:00:19:0d:0d,0000000000190d0d
25_13_10,10.25.13.10,3,00:00:00:19:0d:0a,0000000000190d0a
8_11_8,10.8.11.8,3,00:00:00:08:0b:08,0000000000080b08
8_11_9,10.8.11.9,3,00:00:00:08:0b:09,0000000000080b09
8_11_6,10.8.11.6,3,00:00:00:08:0b:06,0000000000080b06
8_11_7,10.8.11.7,3,00:00:00:08:0b:07,0000000000080b07
8_11_4,10.8.11.4,3,00:00:00:08:0b:04,0000000000080b04
8_11_5,10.8.11.5,3,00:00:00:08:0b:05,0000000000080b05
8_11_2,10.8.11.2,3,00:00:00:08:0b:02,0000000000080b02
8_11_3,10.8.11.3,3,00:00:00:08:0b:03,0000000000080b03
17_10_14,10.17.10.14,3,00:00:00:11:0a:0e,0000000000110a0e
11_2_11,10.11.2.11,3,00:00:00:0b:02:0b,00000000000b020b
17_10_16,10.17.10.16,3,00:00:00:11:0a:10,0000000000110a10
17_10_17,10.17.10.17,3,00:00:00:11:0a:11,0000000000110a11
11_2_14,10.11.2.14,3,00:00:00:0b:02:0e,00000000000b020e
17_10_11,10.17.10.11,3,00:00:00:11:0a:0b,0000000000110a0b
21_2_7,10.21.2.7,3,00:00:00:15:02:07,0000000000150207
14_1_12,10.14.1.12,3,00:00:00:0e:01:0c,00000000000e010c
21_2_5,10.21.2.5,3,00:00:00:15:02:05,0000000000150205
