node1,node2,port1,port2
16_1_4,6_8_1,7,12
16_1_4,7_8_1,8,12
16_1_4,8_8_1,9,12
16_1_4,9_8_1,10,12
16_1_4,4_8_1,5,12
16_1_4,5_8_1,6,12
16_1_4,1_8_1,2,12
16_1_4,2_8_1,3,12
16_1_4,3_8_1,4,12
16_1_5,6_8_1,7,13
16_1_5,7_8_1,8,13
16_1_5,8_8_1,9,13
16_1_5,9_8_1,10,13
16_1_5,4_8_1,5,13
16_1_5,5_8_1,6,13
16_1_5,1_8_1,2,13
16_1_5,2_8_1,3,13
16_1_5,3_8_1,4,13
0_4_1,0_8_1,9,5
0_4_1,0_9_1,10,5
0_7_1,0_13_1,14,8
0_4_1,0_13_1,14,5
16_6_3,0_13_1,1,11
16_6_1,0_13_1,1,9
0_5_1,0_13_1,14,6
0_2_1,0_13_1,14,3
16_6_2,0_13_1,1,10
16_6_5,0_13_1,1,13
0_1_1,0_13_1,14,2
16_6_7,0_13_1,1,15
16_6_6,0_13_1,1,14
16_6_8,0_13_1,1,16
0_3_1,0_13_1,14,4
0_6_1,0_13_1,14,7
16_6_4,0_13_1,1,12
16_3_4,1_10_1,2,12
16_3_4,8_10_1,9,12
16_3_4,2_10_1,3,12
16_3_4,3_10_1,4,12
16_3_4,4_10_1,5,12
16_3_4,5_10_1,6,12
16_3_4,9_10_1,10,12
16_3_4,6_10_1,7,12
16_3_4,7_10_1,8,12
16_3_5,1_10_1,2,13
16_3_5,8_10_1,9,13
16_3_5,2_10_1,3,13
16_3_5,3_10_1,4,13
16_3_5,4_10_1,5,13
16_3_5,5_10_1,6,13
16_3_5,9_10_1,10,13
16_3_5,6_10_1,7,13
16_3_5,7_10_1,8,13
16_3_6,1_10_1,2,14
16_3_6,8_10_1,9,14
16_3_6,2_10_1,3,14
16_3_6,3_10_1,4,14
16_3_6,4_10_1,5,14
16_3_6,5_10_1,6,14
16_3_6,9_10_1,10,14
16_3_6,6_10_1,7,14
16_3_6,7_10_1,8,14
16_3_7,1_10_1,2,15
16_3_7,8_10_1,9,15
16_3_7,2_10_1,3,15
16_3_7,3_10_1,4,15
16_3_7,4_10_1,5,15
16_3_7,5_10_1,6,15
16_3_7,9_10_1,10,15
16_3_7,6_10_1,7,15
16_3_7,7_10_1,8,15
16_3_1,1_10_1,2,9
16_3_1,8_10_1,9,9
16_3_1,2_10_1,3,9
16_3_1,3_10_1,4,9
16_3_1,4_10_1,5,9
16_3_1,5_10_1,6,9
16_3_1,9_10_1,10,9
16_3_1,6_10_1,7,9
16_3_1,7_10_1,8,9
16_3_2,1_10_1,2,10
16_3_2,8_10_1,9,10
16_3_2,2_10_1,3,10
16_3_2,3_10_1,4,10
16_3_2,4_10_1,5,10
16_3_2,5_10_1,6,10
16_3_2,9_10_1,10,10
16_3_2,6_10_1,7,10
16_3_2,7_10_1,8,10
16_3_3,1_10_1,2,11
16_3_3,8_10_1,9,11
16_3_3,2_10_1,3,11
16_3_3,3_10_1,4,11
16_3_3,4_10_1,5,11
16_3_3,5_10_1,6,11
16_3_3,9_10_1,10,11
16_3_3,6_10_1,7,11
16_3_3,7_10_1,8,11
16_3_8,1_10_1,2,16
16_3_8,8_10_1,9,16
16_3_8,2_10_1,3,16
16_3_8,3_10_1,4,16
16_3_8,4_10_1,5,16
16_3_8,5_10_1,6,16
16_3_8,9_10_1,10,16
16_3_8,6_10_1,7,16
16_3_8,7_10_1,8,16
0_6_1,0_9_1,10,7
0_6_1,0_8_1,9,7
16_5_6,7_12_1,8,14
16_5_6,5_12_1,6,14
16_5_6,4_12_1,5,14
16_5_6,2_12_1,3,14
16_5_6,8_12_1,9,14
16_5_6,6_12_1,7,14
16_5_6,9_12_1,10,14
16_5_6,3_12_1,4,14
16_5_6,1_12_1,2,14
16_5_7,7_12_1,8,15
16_5_7,5_12_1,6,15
16_5_7,4_12_1,5,15
16_5_7,2_12_1,3,15
16_5_7,8_12_1,9,15
16_5_7,6_12_1,7,15
16_5_7,9_12_1,10,15
16_5_7,3_12_1,4,15
16_5_7,1_12_1,2,15
16_5_4,7_12_1,8,12
16_5_4,5_12_1,6,12
16_5_4,4_12_1,5,12
16_5_4,2_12_1,3,12
16_5_4,8_12_1,9,12
16_5_4,6_12_1,7,12
16_5_4,9_12_1,10,12
16_5_4,3_12_1,4,12
16_5_4,1_12_1,2,12
16_5_5,7_12_1,8,13
16_5_5,5_12_1,6,13
16_5_5,4_12_1,5,13
16_5_5,2_12_1,3,13
16_5_5,8_12_1,9,13
16_5_5,6_12_1,7,13
16_5_5,9_12_1,10,13
16_5_5,3_12_1,4,13
16_5_5,1_12_1,2,13
16_5_2,7_12_1,8,10
16_5_2,5_12_1,6,10
16_5_2,4_12_1,5,10
16_5_2,2_12_1,3,10
16_5_2,8_12_1,9,10
16_5_2,6_12_1,7,10
16_5_2,9_12_1,10,10
16_5_2,3_12_1,4,10
16_5_2,1_12_1,2,10
16_5_3,7_12_1,8,11
16_5_3,5_12_1,6,11
16_5_3,4_12_1,5,11
16_5_3,2_12_1,3,11
16_5_3,8_12_1,9,11
16_5_3,6_12_1,7,11
16_5_3,9_12_1,10,11
16_5_3,3_12_1,4,11
16_5_3,1_12_1,2,11
16_5_1,7_12_1,8,9
16_5_1,5_12_1,6,9
16_5_1,4_12_1,5,9
16_5_1,2_12_1,3,9
16_5_1,8_12_1,9,9
16_5_1,6_12_1,7,9
16_5_1,9_12_1,10,9
16_5_1,3_12_1,4,9
16_5_1,1_12_1,2,9
0_0_1,0_15_1,16,1
0_0_1,0_11_1,12,1
0_0_1,0_12_1,13,1
0_0_1,0_8_1,9,1
0_0_1,0_10_1,11,1
0_0_1,0_13_1,14,1
0_0_1,0_14_1,15,1
0_0_1,0_9_1,10,1
16_5_8,7_12_1,8,16
16_5_8,5_12_1,6,16
16_5_8,4_12_1,5,16
16_5_8,2_12_1,3,16
16_5_8,8_12_1,9,16
16_5_8,6_12_1,7,16
16_5_8,9_12_1,10,16
16_5_8,3_12_1,4,16
16_5_8,1_12_1,2,16
0_2_1,0_8_1,9,3
0_2_1,0_9_1,10,3
16_8_3,0_15_1,1,11
16_8_2,0_15_1,1,10
16_8_1,0_15_1,1,9
16_8_8,0_15_1,1,16
16_8_7,0_15_1,1,15
16_8_6,0_15_1,1,14
16_8_5,0_15_1,1,13
0_7_1,0_15_1,16,8
0_4_1,0_15_1,16,5
16_8_4,0_15_1,1,12
0_5_1,0_15_1,16,6
0_2_1,0_15_1,16,3
0_1_1,0_15_1,16,2
0_3_1,0_15_1,16,4
0_6_1,0_15_1,16,7
11_1_1,11_10_1,11,2
16_3_2,11_10_1,12,10
16_3_5,11_10_1,12,13
11_2_1,11_10_1,11,3
16_3_6,11_10_1,12,14
11_6_1,11_10_1,11,7
16_3_4,11_10_1,12,12
11_4_1,11_10_1,11,5
11_3_1,11_10_1,11,4
16_3_7,11_10_1,12,15
16_3_1,11_10_1,12,9
11_7_1,11_10_1,11,8
16_3_3,11_10_1,12,11
11_5_1,11_10_1,11,6
16_3_8,11_10_1,12,16
16_4_8,0_11_1,1,16
16_4_7,0_11_1,1,15
0_7_1,0_11_1,12,8
0_4_1,0_11_1,12,5
16_4_3,0_11_1,1,11
16_4_5,0_11_1,1,13
16_4_4,0_11_1,1,12
16_4_2,0_11_1,1,10
16_4_1,0_11_1,1,9
0_5_1,0_11_1,12,6
0_2_1,0_11_1,12,3
0_1_1,0_11_1,12,2
16_4_6,0_11_1,1,14
0_3_1,0_11_1,12,4
0_6_1,0_11_1,12,7
5_6_1,5_11_1,12,7
5_3_1,5_11_1,12,4
5_2_1,5_11_1,12,3
5_1_1,5_11_1,12,2
5_5_1,5_11_1,12,6
5_7_1,5_11_1,12,8
5_4_1,5_11_1,12,5
12_5_1,12_11_1,12,6
12_1_1,12_11_1,12,2
16_4_7,12_11_1,13,15
12_3_1,12_11_1,12,4
12_4_1,12_11_1,12,5
16_4_4,12_11_1,13,12
16_4_3,12_11_1,13,11
16_4_2,12_11_1,13,10
12_2_1,12_11_1,12,3
16_4_8,12_11_1,13,16
12_7_1,12_11_1,12,8
16_4_6,12_11_1,13,14
16_4_1,12_11_1,13,9
12_6_1,12_11_1,12,7
16_4_5,12_11_1,13,13
7_6_1,7_8_1,9,7
7_6_1,7_9_1,10,7
9_4_1,9_15_1,16,5
9_3_1,9_15_1,16,4
9_2_1,9_15_1,16,3
9_7_1,9_15_1,16,8
9_6_1,9_15_1,16,7
9_5_1,9_15_1,16,6
9_1_1,9_15_1,16,2
15_4_1,15_8_1,9,5
15_4_1,15_9_1,10,5
8_3_1,8_8_1,9,4
8_3_1,8_9_1,10,4
13_6_1,13_8_1,9,7
13_6_1,13_9_1,10,7
11_6_1,11_9_1,10,7
11_6_1,11_8_1,9,7
14_4_1,14_8_1,9,5
14_4_1,14_9_1,10,5
9_4_1,9_8_1,9,5
9_4_1,9_9_1,10,5
10_4_1,10_14_1,15,5
16_7_8,10_14_1,11,16
10_1_1,10_14_1,15,2
16_7_4,10_14_1,11,12
16_7_1,10_14_1,11,9
16_7_2,10_14_1,11,10
16_7_3,10_14_1,11,11
16_7_5,10_14_1,11,13
16_7_6,10_14_1,11,14
16_7_7,10_14_1,11,15
10_3_1,10_14_1,15,4
10_7_1,10_14_1,15,8
10_5_1,10_14_1,15,6
10_2_1,10_14_1,15,3
10_6_1,10_14_1,15,7
9_4_1,9_13_1,14,5
9_3_1,9_13_1,14,4
9_2_1,9_13_1,14,3
9_7_1,9_13_1,14,8
9_6_1,9_13_1,14,7
9_5_1,9_13_1,14,6
9_1_1,9_13_1,14,2
